Order_ID,Order_Date,Product_ID,Customer_ID,Region,Quantity,Sales_Amount,Discount_%,Profit
369,2025-11-28,1003,2047,Karnataka,5,243704.86,20.0,50414.86
370,2025-02-28,1006,2298,Karnataka,6,117601.38,20.0,13501.38
371,2024-12-05,1004,2189,Maharashtra,4,59221.53,20.0,12085.53
372,2025-09-19,1011,2199,Maharashtra,6,7924.49,10.0,310.49
373,2023-07-10,1001,2269,Delhi,4,100962.36,0.0,35782.36
374,2025-11-04,1006,2130,Gujarat,7,184549.33,0.0,63099.33
375,2022-10-05,1005,2018,Gujarat,6,44003.18,30.0,3413.18
376,2022-05-23,1002,2192,Karnataka,5,8813.98,10.0,2013.98
377,2023-02-26,1006,2106,Tamil Nadu,5,92196.67,30.0,5446.67
378,2024-06-01,1008,2257,Gujarat,1,33601.93,0.0,11139.93
379,2022-11-26,1003,2262,Tamil Nadu,3,127881.29,5.0,11907.29
380,2023-04-05,1006,2253,Delhi,4,63430.66,20.0,-5969.34
381,2023-07-10,1008,2145,Karnataka,6,126169.39,30.0,-8602.61
382,2024-01-02,1009,2244,Gujarat,1,22179.65,10.0,5656.65
383,2022-12-09,1005,2287,Maharashtra,2,15239.81,0.0,1709.81
384,2022-03-29,1006,2072,Tamil Nadu,6,125222.17,5.0,21122.17
385,2024-12-01,1009,2210,Tamil Nadu,1,16775.85,30.0,252.85
386,2025-12-04,1012,2182,Tamil Nadu,2,8057.9,0.0,2191.9
387,2024-09-08,1001,2258,Tamil Nadu,4,79784.78,5.0,14604.78
388,2024-04-24,1002,2169,Tamil Nadu,5,5692.85,30.0,-1107.15
389,2024-08-14,1006,2151,Tamil Nadu,4,90435.68,10.0,21035.68
390,2022-12-23,1002,2256,Maharashtra,2,3003.94,0.0,283.94
391,2025-10-20,1007,2058,Karnataka,2,69797.67,30.0,-5590.33
392,2023-02-03,1011,2261,Tamil Nadu,3,4636.14,0.0,829.14
393,2023-07-27,1005,2146,Karnataka,2,15309.86,20.0,1779.86
394,2023-08-11,1011,2116,Tamil Nadu,2,2465.24,20.0,-72.76
395,2022-10-21,1006,2150,Gujarat,2,46114.87,5.0,11414.87
396,2023-11-20,1005,2080,Maharashtra,7,57845.09,10.0,10490.09
397,2023-12-09,1009,2044,Delhi,4,76374.29,0.0,10282.29
398,2023-02-18,1002,2045,Delhi,2,2911.08,30.0,191.08
399,2022-02-24,1008,2266,Delhi,3,96682.65,5.0,29296.65
400,2022-02-18,1012,2265,Maharashtra,1,3044.61,30.0,111.61
401,2025-11-02,1008,2108,Delhi,5,155461.3,0.0,43151.3
402,2022-01-25,1012,2156,Tamil Nadu,4,12892.55,20.0,1160.55
403,2023-07-06,1010,2153,Tamil Nadu,2,3964.87,30.0,-405.13
404,2022-07-20,1001,2275,Karnataka,7,126203.79,10.0,12138.79
405,2025-10-28,1011,2246,Karnataka,3,4593.42,0.0,786.42
406,2022-11-03,1006,2152,Tamil Nadu,4,58958.17,30.0,-10441.83
407,2024-07-08,1007,2188,Tamil Nadu,1,36784.0,20.0,-910.0
408,2022-04-13,1010,2146,Karnataka,3,7036.36,10.0,481.36
409,2023-12-14,1009,2200,Karnataka,6,115745.17,10.0,16607.17
410,2025-08-27,1012,2068,Maharashtra,6,17107.5,20.0,-490.5
411,2025-02-05,1012,2122,Maharashtra,2,7585.83,5.0,1719.83
412,2025-01-06,1011,2178,Tamil Nadu,3,5500.24,5.0,1693.24
413,2024-10-24,1005,2138,Maharashtra,1,6499.0,30.0,-266.0
414,2022-09-16,1007,2168,Karnataka,6,277872.86,20.0,51708.86
415,2024-02-09,1007,2249,Tamil Nadu,1,48098.84,10.0,10404.84
416,2024-11-02,1001,2297,Maharashtra,5,99457.85,20.0,17982.85
417,2025-02-13,1004,2162,Karnataka,3,34265.16,30.0,-1086.84
418,2023-01-30,1005,2091,Delhi,1,6313.87,20.0,-451.13
419,2025-04-04,1007,2293,Karnataka,7,206345.37,30.0,-57512.63
420,2025-10-30,1008,2092,Tamil Nadu,5,138542.48,0.0,26232.48
421,2022-08-12,1011,2154,Karnataka,4,7641.96,5.0,2565.96
422,2025-05-11,1005,2021,Delhi,3,32453.73,0.0,12158.73
423,2024-12-10,1010,2210,Gujarat,3,5873.14,20.0,-681.86
424,2022-02-18,1001,2177,Karnataka,4,71054.5,20.0,5874.5
425,2025-12-15,1003,2259,Gujarat,7,280385.2,10.0,9779.2
426,2024-02-15,1011,2097,Tamil Nadu,6,11714.6,0.0,4100.6
427,2025-07-18,1001,2094,Delhi,7,137749.19,5.0,23684.19
428,2022-06-08,1003,2014,Tamil Nadu,6,214272.72,20.0,-17675.28
429,2023-12-28,1006,2221,Tamil Nadu,3,57895.34,20.0,5845.34
430,2025-12-20,1005,2153,Tamil Nadu,3,23110.03,0.0,2815.03
431,2023-06-20,1001,2212,Maharashtra,4,61531.89,30.0,-3648.11
432,2024-08-17,1007,2024,Delhi,7,287071.7,10.0,23213.7
433,2023-12-06,1006,2218,Karnataka,7,154895.97,0.0,33445.97
434,2022-11-11,1012,2039,Karnataka,2,7703.13,5.0,1837.13
435,2023-11-07,1008,2288,Gujarat,4,95342.51,20.0,5494.51
436,2022-12-23,1005,2181,Gujarat,3,26792.23,10.0,6497.23
437,2022-02-08,1008,2285,Delhi,5,129501.12,20.0,17191.12
438,2024-05-20,1008,2002,Karnataka,3,107332.45,0.0,39946.45
439,2023-05-21,1006,2106,Delhi,4,86614.28,10.0,17214.28
440,2023-04-07,1003,2143,Delhi,1,38333.76,30.0,-324.24
441,2024-08-11,1008,2255,Gujarat,2,43704.71,30.0,-1219.29
442,2025-10-29,1003,2069,Tamil Nadu,4,219991.45,5.0,65359.45
443,2022-03-03,1008,2003,Gujarat,5,142758.67,0.0,30448.67
444,2022-12-18,1012,2110,Tamil Nadu,4,14015.07,20.0,2283.07
445,2022-01-26,1009,2126,Tamil Nadu,7,166355.33,10.0,50694.33
446,2022-04-10,1005,2104,Gujarat,2,15131.24,5.0,1601.24
447,2022-10-08,1008,2275,Tamil Nadu,7,188079.09,0.0,30845.09
448,2022-08-17,1001,2097,Delhi,5,95099.84,20.0,13624.84
449,2022-01-18,1004,2242,Tamil Nadu,4,64605.5,0.0,17469.5
450,2025-12-19,1005,2072,Gujarat,6,56273.25,5.0,15683.25
451,2023-03-31,1011,2104,Delhi,6,7981.16,10.0,367.16
452,2024-03-13,1010,2230,Karnataka,2,6160.26,10.0,1790.26
453,2023-10-13,1004,2121,Gujarat,4,53697.9,20.0,6561.9
454,2024-10-10,1004,2143,Gujarat,2,20118.8,30.0,-3449.2
455,2025-09-19,1004,2256,Maharashtra,2,19464.42,30.0,-4103.58
456,2024-10-11,1007,2044,Gujarat,3,125653.17,5.0,12571.17
457,2022-09-24,1011,2069,Karnataka,7,7738.89,30.0,-1144.11
458,2023-09-09,1010,2027,Karnataka,7,16931.68,0.0,1636.68
459,2025-11-10,1003,2121,Delhi,7,215206.08,30.0,-55399.92
460,2022-11-28,1004,2094,Tamil Nadu,1,18632.5,0.0,6848.5
461,2022-07-31,1012,2016,Delhi,6,20523.41,0.0,2925.41
462,2024-09-18,1003,2015,Gujarat,2,85533.94,30.0,8217.94
463,2024-01-27,1004,2270,Maharashtra,4,50076.68,10.0,2940.68
464,2023-08-12,1006,2151,Maharashtra,4,93591.99,10.0,24191.99
465,2024-07-09,1012,2196,Delhi,3,8400.55,30.0,-398.45
466,2022-08-16,1009,2273,Maharashtra,3,71190.05,0.0,21621.05
467,2025-01-29,1003,2198,Tamil Nadu,4,225976.78,0.0,71344.78
468,2023-05-11,1004,2024,Tamil Nadu,1,10756.15,20.0,-1027.85
469,2022-03-27,1003,2053,Gujarat,3,135858.3,20.0,19884.3
470,2025-10-19,1002,2130,Gujarat,5,7036.02,30.0,236.02
471,2025-03-08,1001,2229,Delhi,2,43122.12,10.0,10532.12
472,2022-01-21,1011,2171,Karnataka,7,10233.12,20.0,1350.12
473,2022-04-11,1001,2149,Delhi,1,25962.57,0.0,9667.57
474,2025-06-14,1007,2258,Tamil Nadu,3,107238.54,20.0,-5843.46
475,2024-09-01,1011,2203,Maharashtra,6,11572.73,5.0,3958.73
476,2023-01-14,1010,2210,Delhi,4,9564.47,30.0,824.47
477,2025-01-31,1002,2063,Delhi,1,1520.3,5.0,160.3
478,2025-10-19,1011,2112,Maharashtra,2,2304.92,20.0,-233.08
479,2024-02-14,1001,2189,Delhi,4,76832.01,10.0,11652.01
480,2024-03-03,1007,2039,Karnataka,1,34549.21,20.0,-3144.79
481,2024-11-11,1001,2259,Tamil Nadu,1,20689.28,5.0,4394.28
482,2025-10-04,1005,2225,Delhi,2,19377.83,0.0,5847.83
483,2022-10-16,1012,2040,Tamil Nadu,3,12818.42,0.0,4019.42
484,2025-09-08,1005,2252,Delhi,6,47057.42,20.0,6467.42
485,2025-03-30,1012,2175,Gujarat,7,25036.38,20.0,4505.38
486,2022-03-06,1003,2276,Maharashtra,6,282809.32,10.0,50861.32
487,2023-09-22,1005,2164,Tamil Nadu,1,9867.37,0.0,3102.37
488,2025-01-08,1011,2135,Tamil Nadu,4,6865.77,10.0,1789.77
489,2025-09-18,1010,2292,Maharashtra,1,3408.2,0.0,1223.2
490,2025-07-17,1005,2153,Tamil Nadu,5,40466.39,0.0,6641.39
491,2025-02-16,1002,2086,Maharashtra,7,13673.81,10.0,4153.81
492,2023-09-27,1009,2254,Tamil Nadu,2,33359.05,30.0,313.05
493,2023-05-18,1009,2079,Maharashtra,2,31793.16,20.0,-1252.84
494,2022-07-01,1001,2249,Tamil Nadu,3,57174.93,5.0,8289.93
495,2022-05-13,1011,2279,Maharashtra,5,7151.75,20.0,806.75
496,2025-02-01,1009,2161,Karnataka,2,49740.41,5.0,16694.41
497,2024-12-03,1008,2128,Gujarat,6,137321.26,20.0,2549.26
498,2022-09-24,1012,2190,Delhi,3,13050.46,0.0,4251.46
499,2022-03-24,1002,2262,Delhi,2,2687.09,30.0,-32.91
500,2022-10-20,1010,2116,Maharashtra,1,3458.88,0.0,1273.88
501,2023-10-15,1006,2023,Karnataka,4,76606.96,20.0,7206.96
502,2025-10-14,1011,2015,Maharashtra,5,6545.07,30.0,200.07
503,2024-08-24,1006,2102,Tamil Nadu,5,127078.8,0.0,40328.8
504,2022-11-20,1007,2186,Maharashtra,3,89501.05,30.0,-23580.95
505,2025-09-18,1006,2052,Karnataka,4,79140.09,10.0,9740.09
506,2024-10-26,1008,2149,Tamil Nadu,6,112444.93,30.0,-22327.07
507,2023-06-04,1012,2275,Maharashtra,6,18134.59,20.0,536.59
508,2025-11-08,1009,2152,Karnataka,2,34588.58,30.0,1542.58
509,2022-12-29,1002,2216,Gujarat,1,1496.62,5.0,136.62
510,2024-05-07,1010,2051,Tamil Nadu,1,2809.11,0.0,624.11
511,2025-08-08,1010,2052,Maharashtra,4,12219.09,5.0,3479.09
512,2022-07-17,1006,2056,Karnataka,7,153135.29,10.0,31685.29
513,2024-04-18,1003,2094,Delhi,2,80964.34,20.0,3648.34
514,2024-02-29,1012,2082,Maharashtra,5,14852.72,20.0,187.72
515,2024-08-04,1012,2163,Karnataka,2,7136.54,0.0,1270.54
516,2023-12-17,1011,2042,Delhi,2,3429.77,10.0,891.77
517,2024-03-12,1004,2110,Maharashtra,7,80086.2,20.0,-2401.8
518,2022-10-26,1002,2167,Maharashtra,6,11720.03,5.0,3560.03
519,2023-12-31,1010,2214,Tamil Nadu,5,10691.45,30.0,-233.55
520,2023-12-07,1006,2176,Maharashtra,5,127266.87,5.0,40516.87
521,2023-03-17,1012,2105,Delhi,1,3458.12,20.0,525.12
522,2022-03-01,1012,2225,Karnataka,7,31199.39,5.0,10668.39
523,2024-11-17,1004,2196,Gujarat,2,21803.61,20.0,-1764.39
524,2024-06-18,1001,2188,Tamil Nadu,1,15416.65,30.0,-878.35
525,2025-03-02,1011,2080,Maharashtra,2,2637.98,20.0,99.98
526,2024-03-09,1009,2081,Maharashtra,3,45684.67,30.0,-3884.33
527,2024-12-13,1004,2281,Karnataka,5,71751.77,0.0,12831.77
528,2023-08-07,1001,2015,Tamil Nadu,2,41222.39,20.0,8632.39
529,2022-06-27,1011,2154,Maharashtra,4,6324.19,20.0,1248.19
530,2025-04-17,1001,2241,Tamil Nadu,7,164813.87,0.0,50748.87
531,2023-06-09,1012,2217,Delhi,1,2936.95,20.0,3.95
532,2022-04-15,1006,2193,Maharashtra,2,40639.05,5.0,5939.05
533,2025-08-01,1008,2274,Gujarat,3,91523.31,5.0,24137.31
534,2024-05-03,1010,2228,Maharashtra,4,9685.05,10.0,945.05
535,2023-11-15,1006,2047,Gujarat,3,53702.39,20.0,1652.39
536,2024-02-07,1006,2102,Delhi,4,100563.05,0.0,31163.05
537,2022-05-22,1009,2084,Maharashtra,2,34836.72,30.0,1790.72
538,2024-08-15,1006,2049,Karnataka,3,45412.82,30.0,-6637.18
539,2022-03-05,1004,2230,Maharashtra,7,75084.88,20.0,-7403.12
540,2025-09-28,1008,2133,Tamil Nadu,1,34170.71,0.0,11708.71
541,2022-12-04,1010,2067,Delhi,4,10812.54,5.0,2072.54
542,2024-06-05,1002,2076,Gujarat,5,9289.82,10.0,2489.82
543,2024-12-11,1006,2209,Gujarat,4,79836.52,10.0,10436.52
544,2025-10-11,1012,2148,Maharashtra,1,2592.09,20.0,-340.91
545,2025-01-17,1010,2116,Maharashtra,1,3251.3,5.0,1066.3
546,2025-11-10,1002,2014,Maharashtra,6,11968.46,5.0,3808.46
547,2023-08-03,1001,2093,Maharashtra,3,54101.26,0.0,5216.26
548,2022-07-06,1009,2214,Delhi,3,49514.37,30.0,-54.63
549,2025-08-10,1007,2231,Maharashtra,5,148001.97,30.0,-40468.03
550,2023-09-23,1009,2067,Delhi,5,96505.34,20.0,13890.34
551,2025-12-29,1006,2218,Maharashtra,4,56413.07,30.0,-12986.93
552,2022-12-31,1011,2265,Maharashtra,7,13155.15,5.0,4272.15
553,2024-03-10,1008,2083,Maharashtra,7,125315.58,30.0,-31918.42
554,2023-04-13,1004,2026,Delhi,6,70356.66,20.0,-347.34
555,2025-01-04,1001,2051,Karnataka,2,30603.8,30.0,-1986.2
556,2024-12-03,1001,2061,Karnataka,4,78166.14,5.0,12986.14
557,2022-09-14,1012,2189,Karnataka,3,10636.96,10.0,1837.96
558,2025-04-07,1001,2286,Tamil Nadu,7,123680.76,5.0,9615.76
559,2022-07-22,1009,2273,Gujarat,6,139370.96,0.0,40232.96
560,2022-05-04,1003,2010,Maharashtra,2,76866.77,10.0,-449.23
561,2025-04-03,1005,2222,Karnataka,6,44355.66,20.0,3765.66
562,2025-09-22,1012,2164,Delhi,6,19961.38,10.0,2363.38
563,2024-03-14,1011,2288,Delhi,4,6077.69,5.0,1001.69
564,2023-02-14,1009,2059,Gujarat,7,160208.56,0.0,44547.56
565,2023-05-05,1003,2234,Karnataka,1,54948.03,0.0,16290.03
566,2023-10-05,1009,2043,Maharashtra,4,82316.99,20.0,16224.99
567,2025-01-08,1007,2094,Delhi,4,167424.58,30.0,16648.58
568,2022-03-15,1002,2061,Delhi,6,8789.99,10.0,629.99
569,2022-04-22,1001,2292,Maharashtra,3,55811.73,20.0,6926.73
570,2022-12-02,1004,2228,Karnataka,1,14297.91,10.0,2513.91
571,2023-04-06,1008,2189,Karnataka,2,65851.39,0.0,20927.39
572,2023-09-08,1012,2061,Delhi,1,3472.5,10.0,539.5
573,2022-05-14,1008,2107,Maharashtra,3,104280.98,0.0,36894.98
574,2023-10-19,1010,2090,Gujarat,3,7885.98,5.0,1330.98
575,2024-04-11,1006,2232,Tamil Nadu,1,16074.29,20.0,-1275.71
576,2022-05-09,1007,2291,Tamil Nadu,7,359176.07,5.0,95318.07
577,2023-01-23,1006,2241,Delhi,5,86207.12,30.0,-542.88
578,2025-02-19,1002,2227,Karnataka,7,10304.58,30.0,784.58
579,2025-03-11,1011,2044,Maharashtra,6,11854.29,0.0,4240.29
580,2024-05-14,1009,2205,Gujarat,7,160917.35,0.0,45256.35
581,2024-09-18,1011,2225,Delhi,4,6158.94,10.0,1082.94
582,2022-11-05,1006,2263,Maharashtra,4,79535.54,5.0,10135.54
583,2024-02-11,1003,2039,Delhi,2,115551.07,5.0,38235.07
584,2024-04-12,1011,2234,Maharashtra,7,9768.7,20.0,885.7
585,2023-12-12,1004,2112,Tamil Nadu,2,33472.26,0.0,9904.26
586,2024-11-09,1007,2233,Delhi,1,42617.15,0.0,4923.15
587,2024-09-03,1011,2223,Tamil Nadu,2,3102.03,20.0,564.03
588,2022-12-10,1007,2032,Maharashtra,7,285741.02,30.0,21883.02
589,2024-12-18,1005,2097,Karnataka,3,23659.0,20.0,3364.0
590,2022-07-23,1007,2006,Maharashtra,2,71818.51,30.0,-3569.49
591,2023-11-11,1012,2178,Tamil Nadu,1,3456.57,5.0,523.57
592,2024-03-30,1004,2029,Gujarat,5,89576.18,0.0,30656.18
593,2023-01-28,1002,2210,Delhi,1,1662.08,5.0,302.08
594,2024-07-07,1005,2054,Delhi,7,63506.58,5.0,16151.58
595,2025-04-16,1006,2245,Karnataka,1,25031.2,0.0,7681.2
596,2023-12-29,1002,2069,Tamil Nadu,1,1866.56,10.0,506.56
597,2022-02-16,1007,2110,Karnataka,5,156640.02,30.0,-31829.98
598,2025-06-09,1012,2195,Tamil Nadu,7,23117.11,20.0,2586.11
599,2022-05-23,1009,2235,Karnataka,3,62300.46,10.0,12731.46
600,2022-12-05,1009,2175,Gujarat,6,118798.52,20.0,19660.52
601,2025-10-20,1010,2189,Tamil Nadu,7,19927.34,10.0,4632.34
602,2025-12-29,1009,2107,Gujarat,7,151329.81,10.0,35668.81
603,2022-01-24,1003,2112,Gujarat,3,128955.4,20.0,12981.4
604,2023-10-11,1009,2164,Maharashtra,2,38475.86,0.0,5429.86
605,2023-12-12,1008,2017,Delhi,5,147237.82,10.0,34927.82
606,2023-04-12,1004,2101,Karnataka,5,68002.99,5.0,9082.99
607,2025-11-21,1007,2253,Tamil Nadu,7,362433.68,10.0,98575.68
608,2023-04-26,1007,2144,Tamil Nadu,4,183462.76,0.0,32686.76
609,2025-11-26,1012,2225,Maharashtra,2,7670.42,0.0,1804.42
610,2022-03-17,1004,2035,Karnataka,2,30861.07,5.0,7293.07
611,2025-01-14,1003,2062,Maharashtra,7,325737.84,0.0,55131.84
612,2022-10-25,1006,2233,Gujarat,5,80447.17,20.0,-6302.83
613,2023-03-04,1012,2185,Gujarat,2,6155.61,5.0,289.61
614,2024-09-01,1005,2110,Tamil Nadu,1,8556.96,10.0,1791.96
615,2024-07-19,1007,2207,Karnataka,4,156369.38,10.0,5593.38
616,2025-04-01,1006,2097,Karnataka,4,77307.3,30.0,7907.3
617,2023-10-09,1006,2001,Maharashtra,6,128237.89,10.0,24137.89
618,2024-01-27,1002,2111,Maharashtra,4,7474.59,10.0,2034.59
619,2023-04-09,1002,2280,Delhi,5,7611.77,30.0,811.77
620,2023-11-07,1007,2147,Delhi,7,294331.58,10.0,30473.58
621,2025-12-17,1005,2128,Tamil Nadu,4,23310.45,30.0,-3749.55
622,2025-11-05,1010,2049,Maharashtra,3,8457.38,5.0,1902.38
623,2022-03-02,1001,2264,Tamil Nadu,4,78115.54,5.0,12935.54
624,2023-10-27,1007,2158,Delhi,7,383294.2,0.0,119436.2
625,2023-08-13,1005,2260,Maharashtra,7,48085.1,10.0,730.1
626,2024-08-27,1011,2029,Maharashtra,2,2896.89,10.0,358.89
627,2024-08-16,1006,2021,Karnataka,2,40066.0,0.0,5366.0
628,2023-08-30,1004,2035,Maharashtra,4,54224.14,0.0,7088.14
629,2025-05-04,1005,2133,Maharashtra,1,7721.17,10.0,956.17
630,2022-02-18,1005,2016,Maharashtra,1,8615.46,5.0,1850.46
631,2024-04-26,1012,2266,Delhi,7,25150.05,0.0,4619.05
632,2024-01-28,1008,2077,Gujarat,7,181465.11,5.0,24231.11
633,2022-11-28,1012,2072,Karnataka,4,15876.98,10.0,4144.98
634,2023-03-03,1009,2042,Maharashtra,6,117971.93,5.0,18833.93
635,2024-11-28,1005,2105,Gujarat,2,13634.25,30.0,104.25
636,2022-12-08,1007,2133,Karnataka,5,197273.63,30.0,8803.63
637,2024-04-10,1012,2089,Karnataka,7,28835.4,10.0,8304.4
638,2024-12-18,1001,2181,Karnataka,6,126617.3,10.0,28847.3
639,2022-10-09,1004,2119,Gujarat,3,53311.41,0.0,17959.41
640,2025-01-21,1002,2268,Maharashtra,7,10480.63,0.0,960.63
641,2025-05-24,1003,2080,Karnataka,6,202108.81,30.0,-29839.19
642,2024-11-23,1004,2266,Gujarat,1,13307.3,0.0,1523.3
643,2023-05-24,1009,2034,Tamil Nadu,5,122777.99,5.0,40162.99
644,2022-05-29,1004,2071,Maharashtra,6,67960.5,20.0,-2743.5
645,2023-02-03,1010,2197,Karnataka,2,4058.16,30.0,-311.84
646,2024-08-17,1001,2154,Maharashtra,2,31901.77,20.0,-688.23
647,2024-07-04,1001,2233,Gujarat,3,66343.37,5.0,17458.37
648,2024-11-08,1011,2231,Delhi,2,2154.81,30.0,-383.19
649,2024-05-16,1006,2168,Delhi,5,105537.96,20.0,18787.96
650,2023-12-08,1010,2170,Karnataka,3,8726.25,10.0,2171.25
651,2024-03-30,1007,2280,Maharashtra,2,68127.33,20.0,-7260.67
652,2022-06-19,1002,2178,Tamil Nadu,6,8576.78,30.0,416.78
653,2024-11-20,1007,2047,Gujarat,7,397062.61,5.0,133204.61
654,2022-06-30,1011,2157,Karnataka,6,8503.84,10.0,889.84
655,2023-02-02,1007,2071,Karnataka,6,338099.87,0.0,111935.87
656,2024-12-04,1011,2140,Maharashtra,3,4651.08,10.0,844.08
657,2024-10-15,1002,2221,Tamil Nadu,3,4552.84,20.0,472.84
658,2023-05-07,1003,2038,Karnataka,5,153330.31,30.0,-39959.69
659,2023-08-31,1012,2026,Karnataka,3,10338.22,0.0,1539.22
660,2024-07-24,1011,2032,Gujarat,3,3016.72,30.0,-790.28
661,2022-06-25,1012,2142,Maharashtra,6,24329.87,0.0,6731.87
662,2023-10-18,1012,2008,Tamil Nadu,2,8033.59,10.0,2167.59
663,2022-04-25,1004,2300,Delhi,7,104356.45,10.0,21868.45
664,2023-11-07,1011,2013,Karnataka,4,6648.33,0.0,1572.33
665,2022-06-04,1003,2257,Gujarat,1,42465.91,30.0,3807.91
666,2022-07-06,1012,2262,Tamil Nadu,7,27941.3,5.0,7410.3
667,2025-06-13,1007,2048,Tamil Nadu,7,281797.19,5.0,17939.19
668,2022-01-26,1008,2008,Maharashtra,5,103240.08,30.0,-9069.92
669,2023-08-27,1002,2053,Gujarat,5,7997.39,0.0,1197.39
670,2024-07-07,1011,2221,Gujarat,6,9144.61,20.0,1530.61
671,2024-05-24,1002,2043,Tamil Nadu,5,10478.31,0.0,3678.31
672,2022-08-30,1008,2149,Karnataka,6,129308.38,20.0,-5463.62
673,2025-08-27,1010,2290,Maharashtra,4,13130.28,0.0,4390.28
674,2022-06-14,1002,2193,Maharashtra,3,3916.78,30.0,-163.22
675,2023-02-03,1010,2105,Maharashtra,4,11397.05,0.0,2657.05
676,2024-11-18,1006,2271,Tamil Nadu,6,123213.93,20.0,19113.93
677,2022-10-02,1005,2246,Delhi,4,31921.17,5.0,4861.17
678,2025-09-18,1005,2224,Tamil Nadu,7,68091.76,5.0,20736.76
679,2024-12-03,1007,2078,Delhi,4,214452.87,10.0,63676.87
680,2022-08-31,1011,2264,Delhi,6,7659.88,10.0,45.88
681,2022-02-24,1009,2031,Delhi,4,70141.72,5.0,4049.72
682,2022-01-28,1011,2260,Tamil Nadu,7,11267.74,0.0,2384.74
683,2023-12-13,1009,2227,Maharashtra,1,24823.55,5.0,8300.55
684,2022-12-30,1004,2060,Delhi,3,46509.49,10.0,11157.49
685,2024-07-05,1009,2287,Gujarat,1,16610.58,20.0,87.58
686,2024-12-30,1006,2078,Gujarat,2,35891.73,20.0,1191.73
687,2022-11-21,1010,2067,Maharashtra,1,2587.62,20.0,402.62
688,2023-07-13,1010,2222,Tamil Nadu,4,11439.08,0.0,2699.08
689,2023-07-20,1003,2012,Tamil Nadu,1,41219.18,30.0,2561.18
690,2025-11-16,1003,2279,Tamil Nadu,5,187154.06,30.0,-6135.94
691,2025-05-18,1006,2001,Delhi,4,72274.51,20.0,2874.51
692,2025-05-07,1012,2080,Karnataka,1,3236.22,5.0,303.22
693,2025-08-04,1006,2045,Tamil Nadu,6,129389.02,5.0,25289.02
694,2023-01-08,1010,2104,Tamil Nadu,7,12001.35,30.0,-3293.65
695,2022-05-01,1003,2032,Tamil Nadu,3,157396.3,5.0,41422.3
696,2024-01-15,1008,2094,Karnataka,7,124619.22,30.0,-32614.78
697,2023-05-26,1001,2175,Delhi,5,72723.18,30.0,-8751.82
698,2023-01-25,1003,2108,Maharashtra,4,162124.63,5.0,7492.63
699,2025-08-27,1009,2076,Maharashtra,6,112774.12,0.0,13636.12
700,2025-10-15,1006,2270,Delhi,2,48331.48,5.0,13631.48
701,2024-02-01,1002,2087,Maharashtra,1,1603.1,0.0,243.1
702,2025-06-05,1003,2188,Maharashtra,1,54275.86,5.0,15617.86
703,2024-04-09,1004,2280,Delhi,2,23361.06,20.0,-206.94
704,2025-11-03,1001,2201,Karnataka,7,109138.93,20.0,-4926.07
705,2024-02-22,1006,2020,Maharashtra,3,74910.86,0.0,22860.86
706,2024-11-01,1010,2078,Karnataka,2,5529.61,10.0,1159.61
707,2024-04-23,1006,2109,Maharashtra,7,121258.86,20.0,-191.14
708,2023-05-20,1012,2020,Maharashtra,2,8013.35,0.0,2147.35
709,2024-05-14,1002,2110,Karnataka,5,9089.67,10.0,2289.67
710,2024-12-21,1005,2263,Tamil Nadu,1,8882.74,5.0,2117.74
711,2023-01-31,1008,2010,Maharashtra,6,195582.31,0.0,60810.31
712,2022-02-03,1011,2264,Delhi,6,9603.16,20.0,1989.16
713,2024-12-12,1003,2192,Gujarat,6,325915.82,10.0,93967.82
714,2025-12-21,1012,2152,Delhi,1,3582.77,10.0,649.77
715,2023-01-12,1004,2118,Tamil Nadu,7,114944.58,5.0,32456.58
716,2024-12-16,1001,2251,Gujarat,7,122646.92,30.0,8581.92
717,2024-04-07,1005,2247,Delhi,1,6376.53,30.0,-388.47
718,2023-04-23,1009,2167,Tamil Nadu,7,142716.57,5.0,27055.57
719,2023-02-16,1003,2097,Karnataka,7,265440.56,20.0,-5165.44
720,2024-06-17,1003,2095,Maharashtra,2,79393.65,30.0,2077.65
721,2023-07-13,1003,2261,Maharashtra,5,179847.51,20.0,-13442.49
722,2023-01-14,1011,2107,Maharashtra,3,3300.48,30.0,-506.52
723,2022-11-03,1009,2136,Tamil Nadu,3,42190.7,30.0,-7378.3
724,2024-02-08,1004,2089,Gujarat,3,27221.69,30.0,-8130.31
725,2024-08-24,1001,2292,Karnataka,1,24347.57,5.0,8052.57
726,2024-06-14,1011,2288,Karnataka,2,3802.16,0.0,1264.16
727,2024-07-20,1009,2182,Karnataka,4,82330.29,0.0,16238.29
728,2025-12-18,1008,2134,Gujarat,3,95945.59,5.0,28559.59
729,2023-07-03,1008,2277,Maharashtra,7,150244.6,20.0,-6989.4
730,2024-11-04,1010,2259,Delhi,6,13916.28,20.0,806.28
731,2022-05-12,1004,2048,Maharashtra,7,86916.02,30.0,4428.02
732,2025-07-02,1003,2228,Delhi,4,164983.52,20.0,10351.52
733,2023-08-07,1009,2248,Tamil Nadu,1,17618.26,30.0,1095.26
734,2023-11-24,1012,2235,Maharashtra,1,3838.56,5.0,905.56
735,2022-04-25,1010,2263,Delhi,6,20827.65,0.0,7717.65
736,2023-03-19,1012,2089,Maharashtra,6,22759.5,10.0,5161.5
737,2025-07-04,1006,2156,Tamil Nadu,3,60039.38,5.0,7989.38
